Ticker,Name,RSI,Price
191410,육일씨엔에쓰,27.649769585253452,1699
372170,윤성에프앤씨,29.65779467680609,50300
067920,이글루,23.529411764705884,5020
302430,이노메트리,22.950819672131146,9080
274400,이노시뮬레이션,6.83229813664596,5110
056090,이노시스,20.979020979020973,1297
088390,이녹스,21.73913043478261,11230
272290,이녹스첨단소재,6.060606060606062,23000
054210,이랜텍,15.0,5510
009730,이렘,22.923588039867113,969
131400,이브이첨단소재,28.767123287671225,2160
351330,이삭엔지니어링,19.23076923076924,8040
047560,이스트소프트,22.768670309653913,12220
239340,이스트에이드,11.240310077519382,1671
067010,이씨에스,17.073170731707307,2820
102710,이엔에프테크놀로지,11.347517730496463,17500
088290,이원컴포텍,20.731707317073173,1176
353810,이지바이오,20.121951219512198,3455
377330,이지트로닉스,29.92125984251969,6010
035810,이지홀딩스,27.77777777777777,2605
134060,이퓨쳐,18.085106382978722,4085
001840,이화공영,18.181818181818187,2315
060150,인선이엔티,23.170731707317074,5640
033230,인성정보,19.3621867881549,1966
450520,인스웨이브시스템즈,14.367816091954026,3290
037330,인지디스플레,24.827586206896555,1576
100030,인지소프트,23.5474006116208,16770
049070,인탑스,22.65625,20000
051370,인터플렉스,18.70229007633587,10030
039290,인포뱅크,11.428571428571416,5950
068330,일신바이오,9.954751131221727,1240
019540,일지테크,21.42857142857143,4065
950140,잉글우드랩,23.138297872340416,11480
254120,자비스,17.688679245283026,1871
043910,자연과환경,1.2048192771084416,612
234920,자이글,9.191176470588232,3640
417840,저스템,22.85714285714286,7800
110020,전진바이오팜,23.566878980891715,2390
225220,제놀루션,25.714285714285722,2910
381620,제닉스,2.6128266033254164,26050
079370,제우스,29.104477611940297,12060
054950,제이브이엠,28.1899109792285,19930
137950,제이씨케미칼,6.25,4590
417500,제이아이테크,29.192546583850927,3565
452160,제이엔비,18.867924528301884,5740
094970,제이엠티,28.33333333333333,3305
420570,제이투케이바이오,26.166328600405677,16590
089790,제이티,24.427480916030532,4760
412540,제일엠앤에스,19.715447154471548,10760
038010,제일테크노스,20.0,6670
276730,제주맥주,12.408759124087581,2485
229000,젠큐릭스,22.32142857142857,2420
067000,조이시티,17.6079734219269,1625
303030,지니틱스,16.52173913043478,1231
382480,지아이텍,25.217391304347828,2335
382800,지앤비에스 에코,15.568862275449106,3230
311320,지오엘리먼트,19.79166666666667,6620
086060,진바이오텍,29.896907216494853,3450
351870,차이커뮤니케이션,2.677888293802596,9880
094850,참좋은여행,12.93103448275862,4700
278280,천보,29.90196078431373,53000
066360,체리부로,19.827586206896555,764
094360,칩스앤미디어,23.404255319148945,13000
042000,카페24,28.017241379310335,24950
452300,캡스톤파트너스,21.05263157894737,2680
078340,컴투스,27.91666666666667,37300
263700,케어랩스,27.52293577981652,2890
214370,케어젠,25.850340136054413,16400
038530,케이바이오,28.205128205128204,260
192250,케이사인,1.05263157894737,957
431190,케이쓰리아이,14.678899082568819,5680
093640,케이알엠,21.825396825396822,4610
105330,케이엔더블유,19.841269841269835,4025
199430,케이엔알시스템,22.629969418960243,7540
225430,케이엠제약,15.887850467289724,695
068100,케이웨더,4.794520547945197,3465
054410,케이피티유,28.46715328467154,3960
220260,켐트로스,20.814479638009047,4905
052400,코나아이,7.6502732240437155,13340
391710,코닉오토메이션,25.28735632183907,2115
080530,코디,13.488372093023258,1534
027050,코리아나,23.07692307692308,2495
123410,코리아에프티,14.792899408284029,5130
183300,코미코,27.374301675977648,50400
360350,코셈,24.232081911262796,7180
241710,코스메카코리아,21.88679245283018,75600
045970,코아시아,10.101010101010104,4425
196450,코아시아씨엠,9.961685823754777,897
384470,코어라인소프트,22.424242424242422,7460
126730,코칩,27.16236722306526,12500
200130,콜마비앤에이치,28.671328671328666,14100
294570,쿠콘,11.036789297658856,13640
317690,퀀타매트릭스,8.222811671087541,7500
432720,퀄리타스반도체,27.55632582322356,9660
060280,큐렉소,21.348314606741567,6780
051780,큐로홀딩스,5.882352941176464,139
066310,큐에스아이,24.444444444444443,6830
016600,큐캐피탈,8.695652173913047,283
096240,크레버스,22.772277227722768,15700
237880,클리오,9.22330097087378,23150
139670,키네마스터,24.29906542056075,2765
433530,키움제7호스팩,16.438356164383563,2215
360070,탑머티리얼,22.45762711864407,33650
064520,테크엘,23.42342342342343,2235
393210,토마토시스템,7.070707070707087,6440
215480,토박스코리아,28.048780487804876,2650
108230,톱텍,24.175824175824175,5370
079970,투비소프트,0.359712230215834,1030
026150,특수건설,12.5,5480
464280,티디에스팜,16.49122807017544,14970
117730,티로보틱스,21.478873239436624,7220
064760,티씨케이,23.33333333333333,85500
277880,티에스아이,23.60248447204968,6110
425420,티에프이,29.974160206718352,16150
356860,티엘비,24.295774647887328,11900
321550,티움바이오,29.145728643216074,6150
241790,티이엠씨씨엔에스,9.9099099099099,5820
130740,티피씨글로벌,24.93506493506493,1927
084730,팅크웨어,7.659574468085111,9940
033540,파라텍,15.0390625,1401
037070,파세코,29.885057471264375,5930
150900,파수,20.23809523809524,4800
047310,파워로직스,28.346456692913378,5010
170790,파이오링크,8.65384615384616,8040
049120,파인디앤씨,17.989417989417987,1185
106240,파인테크닉스,22.67441860465115,1040
271830,팸텍,24.074074074074076,2150
389140,포바이포,25.837320574162675,5540
105760,포스뱅크,26.51162790697674,6650
009520,포스코엠텍,18.45794392523365,15620
189690,포시에스,26.530612244897966,2275
256630,포인트엔지니어링,27.091633466135463,1333
039980,폴라리스AI,18.674698795180717,2285
234100,폴라리스세원,19.23076923076924,1291
041020,폴라리스오피스,16.49484536082474,4735
114630,폴라리스우노,13.97849462365592,523
094940,푸른기술,16.883116883116884,6190
093380,풍강,7.142857142857139,2890
370090,퓨런티어,12.488436632747451,14590
445180,퓨릿,24.598930481283418,6430
321260,프로이천,23.33333333333333,2155
405000,플라즈맵,11.224489795918359,1910
367000,플래티어,6.730769230769226,4760
075130,플랜티넷,21.05263157894737,2010
023770,플레이위드,15.450643776824037,4125
300080,플리토,29.75352112676056,16000
033790,피노,29.658792650918627,8350
237750,피앤씨테크,21.978021978021985,4620
460940,피앤에스미캐닉스,26.464208242950107,12300
002230,피에스텍,23.931623931623918,3620
239890,피엔에이치테크,15.827338129496397,7100
347740,피엔케이피부임상연구센타,17.441860465116278,2405
257370,피엔티엠에스,2.9545454545454533,5070
087600,픽셀플러스,29.411764705882348,6910
291810,핀텔,19.09090909090908,2010
347770,핌스,27.564102564102555,2310
417180,핑거스토리,25.367647058823522,2705
299030,하나기술,28.899082568807344,27000
166090,하나머티리얼즈,26.58959537572254,28750
003380,하림지주,25.882352941176478,5140
450330,하스,23.931623931623918,8210
101670,하이드로리튬,12.611879576891795,1716
365590,하이딥,13.372093023255829,872
013030,하이록코리아,23.68421052631578,23300
126700,하이비젼시스템,25.81699346405229,16480
160190,하이젠알앤엠,15.867158671586722,7880
256840,한국비엔씨,28.650137741046834,4975
025550,한국선재,10.526315789473685,2805
017890,한국알콜,12.06896551724138,9090
041460,한국전자인증,25.000000000000014,3420
054040,한국컴퓨터,16.50485436893203,4890
030520,한글과컴퓨터,28.790786948176574,17220
047080,한빛소프트,22.133333333333326,1350
452280,한선엔지니어링,19.034852546916895,9300
114810,한솔아이원스,11.261261261261268,6920
430690,한싹,5.275779376498804,4755
078350,한양디지텍,18.22660098522168,11550
045100,한양이엔지,23.305084745762713,16790
107640,한중엔시에스,27.930174563591024,40200
059270,해성에어로보틱스,14.836795252225514,5810
076610,해성옵틱스,19.473684210526315,1140
214180,헥토이노베이션,27.38095238095238,12400
170030,현대공업,17.171717171717162,5320
048410,현대바이오,13.758389261744952,17240
460930,현대힘스,24.901185770750985,10040
092300,현우산업,24.691358024691354,2920
060560,홈센타홀딩스,11.612903225806463,795
039610,화성밸브,18.51851851851852,10030
126640,화신정공,25.773195876288668,1328
061250,화일약품,15.163934426229503,1403
097870,효성오앤비,8.219178082191789,6180
090710,휴림로봇,27.336860670194,1147
078590,휴림에이텍,10.0,565
065510,휴비츠,14.72868217054264,8890
037440,희림,22.966507177033506,4635
